index_right,OBJECTID,zone,tractid,bcode,tractnum
1139,231.0,TriBeCa/Civic Center,36061003900,36061,003900
1108,232.0,Two Bridges/Seward Park,36061001001,36061,001001
1109,232.0,Two Bridges/Seward Park,36061001002,36061,001002
1104,232.0,Two Bridges/Seward Park,36061000600,36061,000600
1102,232.0,Two Bridges/Seward Park,36061000202,36061,000202
1101,232.0,Two Bridges/Seward Park,36061000201,36061,000201
1112,232.0,Two Bridges/Seward Park,36061001401,36061,001401
1110,232.0,Two Bridges/Seward Park,36061001200,36061,001200
1113,232.0,Two Bridges/Seward Park,36061001402,36061,001402
1120,232.0,Two Bridges/Seward Park,36061002201,36061,002201
1183,233.0,UN/Turtle Bay South,36061008601,36061,008601
1187,233.0,UN/Turtle Bay South,36061008800,36061,008800
1189,233.0,UN/Turtle Bay South,36061009000,36061,009000
1150,234.0,Union Sq,36061005200,36061,005200
1151,234.0,Union Sq,36061005400,36061,005400
1154,234.0,Union Sq,36061005600,36061,005600
1156,234.0,Union Sq,36061005800,36061,005800
134,235.0,University Heights/Morris Heights,36005021301,36005,021301
126,235.0,University Heights/Morris Heights,36005020501,36005,020501
140,235.0,University Heights/Morris Heights,36005021700,36005,021700
137,235.0,University Heights/Morris Heights,36005021502,36005,021502
136,235.0,University Heights/Morris Heights,36005021501,36005,021501
127,235.0,University Heights/Morris Heights,36005020502,36005,020502
29,235.0,University Heights/Morris Heights,36005005300,36005,005300
173,235.0,University Heights/Morris Heights,36005024300,36005,024300
175,235.0,University Heights/Morris Heights,36005024501,36005,024501
176,235.0,University Heights/Morris Heights,36005024502,36005,024502
178,235.0,University Heights/Morris Heights,36005024700,36005,024700
182,235.0,University Heights/Morris Heights,36005025100,36005,025100
180,235.0,University Heights/Morris Heights,36005024900,36005,024900
188,235.0,University Heights/Morris Heights,36005025700,36005,025700
1265,236.0,Upper East Side North,36061016001,36061,016001
1240,236.0,Upper East Side North,36061014000,36061,014000
1241,236.0,Upper East Side North,36061014200,36061,014200
1249,236.0,Upper East Side North,36061014801,36061,014801
1252,236.0,Upper East Side North,36061015001,36061,015001
1250,236.0,Upper East Side North,36061014802,36061,014802
1253,236.0,Upper East Side North,36061015002,36061,015002
1262,236.0,Upper East Side North,36061015801,36061,015801
1215,237.0,Upper East Side South,36061011402,36061,011402
1214,237.0,Upper East Side South,36061011401,36061,011401
1221,237.0,Upper East Side South,36061012000,36061,012000
1223,237.0,Upper East Side South,36061012200,36061,012200
1228,237.0,Upper East Side South,36061012800,36061,012800
1230,237.0,Upper East Side South,36061013000,36061,013000
1279,238.0,Upper West Side North,36061017300,36061,017300
1282,238.0,Upper West Side North,36061017500,36061,017500
1283,238.0,Upper West Side North,36061017700,36061,017700
1285,238.0,Upper West Side North,36061017900,36061,017900
1287,238.0,Upper West Side North,36061018100,36061,018100
1289,238.0,Upper West Side North,36061018300,36061,018300
1275,239.0,Upper West Side South,36061016900,36061,016900
1277,239.0,Upper West Side South,36061017100,36061,017100
1267,239.0,Upper West Side South,36061016100,36061,016100
1271,239.0,Upper West Side South,36061016500,36061,016500
1273,239.0,Upper West Side South,36061016700,36061,016700
1269,239.0,Upper West Side South,36061016300,36061,016300
322,240.0,Van Cortlandt Park,36005043500,36005,043500
294,241.0,Van Cortlandt Village,36005040304,36005,040304
195,241.0,Van Cortlandt Village,36005026701,36005,026701
293,241.0,Van Cortlandt Village,36005040303,36005,040303
299,241.0,Van Cortlandt Village,36005040701,36005,040701
196,241.0,Van Cortlandt Village,36005026702,36005,026702
198,241.0,Van Cortlandt Village,36005027300,36005,027300
302,241.0,Van Cortlandt Village,36005040900,36005,040900
202,241.0,Van Cortlandt Village,36005027700,36005,027700
203,241.0,Van Cortlandt Village,36005027900,36005,027900
204,241.0,Van Cortlandt Village,36005028100,36005,028100
122,242.0,Van Nest/Morris Park,36005020000,36005,020000
187,242.0,Van Nest/Morris Park,36005025600,36005,025600
206,242.0,Van Nest/Morris Park,36005028400,36005,028400
185,242.0,Van Nest/Morris Park,36005025400,36005,025400
208,242.0,Van Nest/Morris Park,36005028600,36005,028600
171,242.0,Van Nest/Morris Park,36005024000,36005,024000
169,242.0,Van Nest/Morris Park,36005023800,36005,023800
165,242.0,Van Nest/Morris Park,36005023600,36005,023600
174,242.0,Van Nest/Morris Park,36005024400,36005,024400
160,242.0,Van Nest/Morris Park,36005023200,36005,023200
183,242.0,Van Nest/Morris Park,36005025200,36005,025200
158,242.0,Van Nest/Morris Park,36005023000,36005,023000
1365,243.0,Washington Heights North,36061026700,36061,026700
1366,243.0,Washington Heights North,36061026900,36061,026900
1367,243.0,Washington Heights North,36061027100,36061,027100
1368,243.0,Washington Heights North,36061027300,36061,027300
1369,243.0,Washington Heights North,36061027500,36061,027500
1370,243.0,Washington Heights North,36061027700,36061,027700
1371,243.0,Washington Heights North,36061027900,36061,027900
1372,243.0,Washington Heights North,36061028100,36061,028100
1373,243.0,Washington Heights North,36061028300,36061,028300
1374,243.0,Washington Heights North,36061028500,36061,028500
1375,243.0,Washington Heights North,36061028700,36061,028700
1358,244.0,Washington Heights South,36061025300,36061,025300
1362,244.0,Washington Heights South,36061026100,36061,026100
1363,244.0,Washington Heights South,36061026300,36061,026300
1364,244.0,Washington Heights South,36061026500,36061,026500
1348,244.0,Washington Heights South,36061023900,36061,023900
1352,244.0,Washington Heights South,36061024301,36061,024301
1356,244.0,Washington Heights South,36061024900,36061,024900
1357,244.0,Washington Heights South,36061025100,36061,025100
1350,244.0,Washington Heights South,36061024100,36061,024100
1354,244.0,Washington Heights South,36061024500,36061,024500
1355,244.0,Washington Heights South,36061024700,36061,024700
1359,244.0,Washington Heights South,36061025500,36061,025500
2087,245.0,West Brighton,36085010500,36085,010500
2092,245.0,West Brighton,36085012100,36085,012100
2076,245.0,West Brighton,36085005900,36085,005900
2078,245.0,West Brighton,36085006700,36085,006700
2081,245.0,West Brighton,36085007500,36085,007500
1198,246.0,West Chelsea/Hudson Yards,36061009900,36061,009900
1218,246.0,West Chelsea/Hudson Yards,36061011700,36061,011700
147,247.0,West Concourse,36005022300,36005,022300
129,247.0,West Concourse,36005020900,36005,020900
36,247.0,West Concourse,36005006300,36005,006300
119,247.0,West Concourse,36005019500,36005,019500
120,247.0,West Concourse,36005019700,36005,019700
145,247.0,West Concourse,36005022102,36005,022102
144,247.0,West Concourse,36005022101,36005,022101
30,248.0,West Farms/Bronx River,36005005400,36005,005400
31,248.0,West Farms/Bronx River,36005005600,36005,005600
37,248.0,West Farms/Bronx River,36005006400,36005,006400
48,248.0,West Farms/Bronx River,36005007600,36005,007600
35,248.0,West Farms/Bronx River,36005006200,36005,006200
141,248.0,West Farms/Bronx River,36005021800,36005,021800
138,248.0,West Farms/Bronx River,36005021601,36005,021601
1165,249.0,West Village,36061006700,36061,006700
1171,249.0,West Village,36061007300,36061,007300
1169,249.0,West Village,36061007100,36061,007100
1175,249.0,West Village,36061007700,36061,007700
62,250.0,Westchester Village/Unionport,36005009800,36005,009800
50,250.0,Westchester Village/Unionport,36005007800,36005,007800
59,250.0,Westchester Village/Unionport,36005009200,36005,009200
61,250.0,Westchester Village/Unionport,36005009600,36005,009600
128,250.0,Westchester Village/Unionport,36005020601,36005,020601
124,250.0,Westchester Village/Unionport,36005020200,36005,020200
125,250.0,Westchester Village/Unionport,36005020400,36005,020400
2129,251.0,Westerleigh,36085018701,36085,018701
2131,251.0,Westerleigh,36085018901,36085,018901
2117,251.0,Westerleigh,36085016901,36085,016901
2133,251.0,Westerleigh,36085019700,36085,019700
2111,251.0,Westerleigh,36085014700,36085,014700
2112,251.0,Westerleigh,36085015100,36085,015100
2135,251.0,Westerleigh,36085020100,36085,020100
1963,252.0,Whitestone,36081103300,36081,103300
1964,252.0,Whitestone,36081103900,36081,103900
1960,252.0,Whitestone,36081102900,36081,102900
1936,252.0,Whitestone,36081094500,36081,094500
1946,252.0,Whitestone,36081099100,36081,099100
1945,252.0,Whitestone,36081098700,36081,098700
1943,252.0,Whitestone,36081097300,36081,097300
1944,252.0,Whitestone,36081098100,36081,098100
1644,253.0,Willets Point,36081038301,36081,038301
288,254.0,Williamsbridge/Olinville,36005039800,36005,039800
295,254.0,Williamsbridge/Olinville,36005040400,36005,040400
313,254.0,Williamsbridge/Olinville,36005042400,36005,042400
261,254.0,Williamsbridge/Olinville,36005037000,36005,037000
263,254.0,Williamsbridge/Olinville,36005037200,36005,037200
267,254.0,Williamsbridge/Olinville,36005037600,36005,037600
265,254.0,Williamsbridge/Olinville,36005037400,36005,037400
258,254.0,Williamsbridge/Olinville,36005036800,36005,036800
272,254.0,Williamsbridge/Olinville,36005038200,36005,038200
270,254.0,Williamsbridge/Olinville,36005038000,36005,038000
278,254.0,Williamsbridge/Olinville,36005038800,36005,038800
268,254.0,Williamsbridge/Olinville,36005037800,36005,037800
280,254.0,Williamsbridge/Olinville,36005039000,36005,039000
282,254.0,Williamsbridge/Olinville,36005039200,36005,039200
286,254.0,Williamsbridge/Olinville,36005039600,36005,039600
284,254.0,Williamsbridge/Olinville,36005039400,36005,039400
298,254.0,Williamsbridge/Olinville,36005040600,36005,040600
301,254.0,Williamsbridge/Olinville,36005040800,36005,040800
311,254.0,Williamsbridge/Olinville,36005042200,36005,042200
309,254.0,Williamsbridge/Olinville,36005042000,36005,042000
786,255.0,Williamsburg (North Side),36047051900,36047,051900
814,255.0,Williamsburg (North Side),36047055300,36047,055300
816,255.0,Williamsburg (North Side),36047055500,36047,055500
781,255.0,Williamsburg (North Side),36047051500,36047,051500
784,255.0,Williamsburg (North Side),36047051700,36047,051700
818,255.0,Williamsburg (North Side),36047055700,36047,055700
789,256.0,Williamsburg (South Side),36047052500,36047,052500
808,256.0,Williamsburg (South Side),36047054700,36047,054700
791,256.0,Williamsburg (South Side),36047052700,36047,052700
810,256.0,Williamsburg (South Side),36047054900,36047,054900
779,256.0,Williamsburg (South Side),36047051300,36047,051300
788,256.0,Williamsburg (South Side),36047052300,36047,052300
812,256.0,Williamsburg (South Side),36047055100,36047,055100
763,257.0,Windsor Terrace,36047050000,36047,050000
767,257.0,Windsor Terrace,36047050400,36047,050400
1097,257.0,Windsor Terrace,36047150200,36047,150200
765,257.0,Windsor Terrace,36047050202,36047,050202
467,257.0,Windsor Terrace,36047017100,36047,017100
465,257.0,Windsor Terrace,36047016900,36047,016900
1821,258.0,Woodhaven,36081064101,36081,064101
1415,258.0,Woodhaven,36081004001,36081,004001
1413,258.0,Woodhaven,36081003800,36081,003800
1408,258.0,Woodhaven,36081003200,36081,003200
1398,258.0,Woodhaven,36081001800,36081,001800
1400,258.0,Woodhaven,36081002000,36081,002000
1406,258.0,Woodhaven,36081003000,36081,003000
1401,258.0,Woodhaven,36081002200,36081,002200
1424,258.0,Woodhaven,36081005200,36081,005200
1417,258.0,Woodhaven,36081004200,36081,004200
1411,258.0,Woodhaven,36081003600,36081,003600
1410,258.0,Woodhaven,36081003400,36081,003400
1391,258.0,Woodhaven,36081000600,36081,000600
1393,258.0,Woodhaven,36081000800,36081,000800
1390,258.0,Woodhaven,36081000400,36081,000400
1397,258.0,Woodhaven,36081001600,36081,001600
1394,258.0,Woodhaven,36081001000,36081,001000
1389,258.0,Woodhaven,36081000200,36081,000200
1395,258.0,Woodhaven,36081001200,36081,001200
1396,258.0,Woodhaven,36081001400,36081,001400
315,259.0,Woodlawn/Wakefield,36005042600,36005,042600
319,259.0,Woodlawn/Wakefield,36005043000,36005,043000
316,259.0,Woodlawn/Wakefield,36005042800,36005,042800
326,259.0,Woodlawn/Wakefield,36005044800,36005,044800
321,259.0,Woodlawn/Wakefield,36005043400,36005,043400
323,259.0,Woodlawn/Wakefield,36005043600,36005,043600
325,259.0,Woodlawn/Wakefield,36005044400,36005,044400
305,259.0,Woodlawn/Wakefield,36005041400,36005,041400
324,259.0,Woodlawn/Wakefield,36005044200,36005,044200
307,259.0,Woodlawn/Wakefield,36005041800,36005,041800
327,259.0,Woodlawn/Wakefield,36005044901,36005,044901
329,259.0,Woodlawn/Wakefield,36005045101,36005,045101
328,259.0,Woodlawn/Wakefield,36005044902,36005,044902
330,259.0,Woodlawn/Wakefield,36005045102,36005,045102
1565,260.0,Woodside,36081024700,36081,024700
1566,260.0,Woodside,36081024900,36081,024900
1578,260.0,Woodside,36081026300,36081,026300
1576,260.0,Woodside,36081026100,36081,026100
1574,260.0,Woodside,36081025900,36081,025900
1605,260.0,Woodside,36081029300,36081,029300
1608,260.0,Woodside,36081029700,36081,029700
1563,260.0,Woodside,36081024500,36081,024500
1567,260.0,Woodside,36081025100,36081,025100
1571,260.0,Woodside,36081025500,36081,025500
1572,260.0,Woodside,36081025700,36081,025700
1607,260.0,Woodside,36081029500,36081,029500
1555,260.0,Woodside,36081022900,36081,022900
1111,261.0,World Trade Center,36061001300,36061,001300
1236,262.0,Yorkville East,36061013600,36061,013600
1243,262.0,Yorkville East,36061014401,36061,014401
1244,262.0,Yorkville East,36061014402,36061,014402
1255,262.0,Yorkville East,36061015200,36061,015200
1238,263.0,Yorkville West,36061013800,36061,013800
1246,263.0,Yorkville West,36061014601,36061,014601
1247,263.0,Yorkville West,36061014602,36061,014602
1257,263.0,Yorkville West,36061015400,36061,015400
1259,263.0,Yorkville West,36061015601,36061,015601
